station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYOD,2024-08-06 19:00,69.80,53.60,56.38,340.00,5.00,0.00,30.17,1022.10,12.00,M,FEW,SCT,BKN,BKN,3500.00,13000.00,21000.00,25000.00,M,M,M,M,M,M,M,69.80,CYOD 061900Z 34005KT 12SM FEW035 SCT130 BKN210 BKN250 21/12 A3017 RMK CU1AC2CI2CI2 DENSITY ALT 2853FT SLP221,M
CYOD,2024-08-06 20:00,71.60,53.60,53.03,60.00,7.00,0.00,30.17,1022.00,12.00,M,FEW,SCT,BKN,BKN,4000.00,13000.00,21000.00,25000.00,M,M,M,M,M,M,M,71.60,CYOD 062000Z 06007KT 12SM FEW040 SCT130 BKN210 BKN250 22/12 A3017 RMK CU2AC1CI3CI1 DENSITY ALT 2961FT SLP220,M
CYOD,2024-08-06 21:00,68.00,53.60,59.97,330.00,16.00,0.00,30.17,1022.30,12.00,M,FEW,SCT,BKN,BKN,4000.00,5000.00,8000.00,21000.00,M,M,M,M,M,M,M,68.00,CYOD 062100Z 33016KT 12SM FEW040 SCT050TCU BKN080 BKN210 20/12 A3017 RMK CU2TCU2AC2CI1 DENSITY ALT 2666FT SLP223,M
CYOD,2024-08-06 21:15,64.40,50.00,59.50,290.00,9.00,0.00,30.17,1022.40,12.00,M,FEW,BKN,BKN,M,4300.00,5500.00,8500.00,M,-TSRA,M,M,M,M,M,M,64.40,CYOD 062115Z CCA 29009KT 12SM -TSRA FEW043 BKN055CB BKN085 18/10 A3017 RMK CU2CB3AC2 DENSITY ALT 2389FT CB OHD MOV SW OCNL LTGCCCG SLP224,M
CYOD,2024-08-06 21:31,64.40,50.00,59.50,300.00,5.00,0.00,30.16,1022.30,15.00,M,FEW,BKN,BKN,M,4000.00,5500.00,9000.00,M,M,M,M,M,M,M,M,64.40,CYOD 062131Z 30005KT 15SM FEW040 BKN055TCU BKN090 18/10 A3016 RMK CU2TCU3AC2 DENSITY ALT 2496FT OCNL DIST LTNG W SLP223,M
CYOD,2024-08-06 22:00,68.00,48.20,49.10,310.00,5.00,0.00,30.16,1022.30,15.00,M,FEW,SCT,BKN,BKN,4500.00,6000.00,11000.00,15000.00,M,M,M,M,M,M,M,68.00,CYOD 062200Z 31005KT 15SM FEW045 SCT060TCU BKN110 BKN150 20/09 A3016 RMK CU2TCU2AC1AC2 DENSITY ALT 2639FT SLP223,M
CYOD,2024-08-06 22:36,69.80,51.80,52.77,340.00,9.00,0.00,30.16,1022.00,15.00,M,FEW,BKN,BKN,M,5000.00,8000.00,15000.00,M,-SHRA,M,M,M,M,M,M,69.80,CYOD 062236Z 34009KT 15SM -SHRA FEW050 BKN080 BKN150 21/11 A3016 RMK CU2AC3AC2 DENSITY ALT 2878FT PCPN VRY LGT SLP220,M
CYOD,2024-08-06 23:00,71.60,50.00,46.43,320.00,7.00,0.00,30.16,1022.00,15.00,M,FEW,SCT,BKN,BKN,5000.00,8000.00,12000.00,25000.00,M,M,M,M,M,M,M,71.60,CYOD 062300Z 32007KT 15SM FEW050 SCT080 BKN120 BKN250 22/10 A3016 RMK CU2AC2AC1CI1 DENSITY ALT 2912FT OCNL DIST LTNG NW SLP220,M
CYOD,2024-08-07 00:00,73.40,50.00,43.69,20.00,8.00,0.00,30.16,1021.80,15.00,M,FEW,SCT,SCT,BKN,5000.00,8000.00,12000.00,25000.00,M,M,M,M,M,M,M,73.40,CYOD 070000Z 02008KT 15SM FEW050 SCT080 SCT120 BKN250 23/10 A3016 RMK CU1AC2AC1CI2 DENSITY ALT 3015FT CB N MOV S OCNL LTGCCCG LTNG DTCTRS REP STRIKES 12 NM N SLP218,M
CYOD,2024-08-07 00:06,73.40,50.00,43.69,20.00,7.00,0.00,30.16,1021.80,15.00,M,FEW,FEW,SCT,BKN,5000.00,6000.00,10000.00,25000.00,TS,M,M,M,M,M,M,73.40,CYOD 070006Z 02007KT 15SM TS FEW050 FEW060CB SCT100 BKN250 23/10 A3016 RMK CU1CB1AC2CI2 DENSITY ALT 3003FT CB NE MOV S OCNL LTGCG SLP218,M
CYOD,2024-08-07 00:22,68.00,51.80,56.13,10.00,15.00,0.00,30.16,1022.20,15.00,M,FEW,SCT,BKN,BKN,5000.00,6000.00,10000.00,25000.00,-TSRA,M,M,M,M,M,M,68.00,CYOD 070022Z 01015KT 15SM -TSRA FEW050 SCT060CB BKN100 BKN250 20/11 A3016 RMK CU1CB2AC2CI1 DENSITY ALT 2701FT CB OHD MOV S FRQ LTGCCCG SLP222,M
CYOD,2024-08-07 01:00,62.60,51.80,67.75,290.00,7.00,0.00,30.18,1022.80,15.00,M,BKN,BKN,BKN,M,7000.00,9000.00,25000.00,M,-TSRA,M,M,M,M,M,M,62.60,CYOD 070100Z 29007KT 15SM -TSRA BKN070CB BKN090 BKN250 17/11 A3018 RMK CB5AC1CI1 DENSITY ALT 2278FT CB OVRHD MOVG S OCNL LTGCCCG SLP228,M
CYOD,2024-08-07 01:20,62.60,51.80,67.75,270.00,5.00,0.00,30.18,1022.90,15.00,M,FEW,BKN,BKN,M,7500.00,10000.00,25000.00,M,M,M,M,M,M,M,M,62.60,CYOD 070120Z 27005KT 15SM FEW075 BKN100 BKN250 17/11 A3018 RMK AC2AC4CI1 DENSITY ALT 2294FT SLP229,M
CYOD,2024-08-07 02:00,60.80,53.60,77.14,320.00,7.00,0.00,30.18,1023.00,15.00,M,BKN,BKN,M,M,8500.00,25000.00,M,M,M,M,M,M,M,M,M,60.80,CYOD 070200Z 32007KT 15SM BKN085 BKN250 16/12 A3018 RMK AC5CI2 DENSITY ALT 2194FT SLP230,M
CYOD,2024-08-07 03:00,55.40,51.80,87.65,300.00,6.00,0.00,30.20,1023.50,15.00,M,SCT,BKN,M,M,8500.00,25000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 070300Z 30006KT 15SM SCT085 BKN250 13/11 A3020 RMK AC3CI2 DENSITY ALT 1834FT SLP235,M
CYOD,2024-08-07 04:00,53.60,51.80,93.60,310.00,7.00,0.00,30.21,1024.00,15.00,M,FEW,SCT,BKN,M,13000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,53.60,CYOD 070400Z 31007KT 15SM FEW130 SCT170 BKN250 12/11 A3021 RMK AC2AC2CI2 DENSITY ALT 1697FT SLP240,M
CYOD,2024-08-07 05:00,55.40,53.60,93.65,0.00,0.00,0.00,30.22,1024.30,15.00,M,FEW,BKN,M,M,12000.00,22000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 070500Z 00000KT 15SM FEW120 BKN220 13/12 A3022 RMK AC2CI5 DENSITY ALT 1740FT SLP243,M
CYOD,2024-08-07 06:00,51.80,51.80,100.00,310.00,3.00,0.00,30.23,1024.50,15.00,M,SCT,BKN,M,M,14000.00,22000.00,M,M,M,M,M,M,M,M,M,51.80,CYOD 070600Z 31003KT 15SM SCT140 BKN220 11/11 A3023 RMK AC3CI4 DENSITY ALT 1554FT SLP245,M
CYOD,2024-08-07 07:00,50.00,50.00,100.00,330.00,3.00,0.00,30.24,1024.60,15.00,M,FEW,BKN,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,50.00,CYOD 070700Z 33003KT 15SM FEW130 BKN250 10/10 A3024 RMK AC1CI4 DENSITY ALT 1381FT SLP246,M
CYOD,2024-08-07 08:00,50.00,50.00,100.00,310.00,4.00,0.00,30.24,1024.80,15.00,M,FEW,SCT,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,50.00,CYOD 070800Z 31004KT 15SM FEW100 SCT250 10/10 A3024 RMK AC1CI3 DENSITY ALT 1354FT SLP248,M
CYOD,2024-08-07 09:00,46.40,46.40,100.00,330.00,6.00,0.00,30.25,1025.40,15.00,M,FEW,SCT,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,42.87,CYOD 070900Z 33006KT 15SM FEW100 SCT250 08/08 A3025 RMK AC1CI2 DENSITY ALT 1121FT SLP254,M
CYOD,2024-08-07 10:00,48.20,46.40,93.45,340.00,5.00,0.00,30.25,1025.40,15.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,45.63,CYOD 071000Z 34005KT 15SM FEW085 09/08 A3025 RMK AC2 DENSITY ALT 1145FT SLP254,M
CYOD,2024-08-07 11:00,46.40,46.40,100.00,330.00,4.00,0.00,30.26,1025.70,15.00,M,SCT,M,M,M,8500.00,M,M,M,MIFG,M,M,M,M,M,M,44.24,CYOD 071100Z 33004KT 15SM MIFG SCT085 08/08 A3026 RMK AC4 DENSITY ALT 1093FT SLP257,M
CYOD,2024-08-07 12:00,46.40,46.40,100.00,0.00,0.00,0.00,30.28,1026.20,15.00,M,BKN,M,M,M,8500.00,M,M,M,MIFG,M,M,M,M,M,M,46.40,CYOD 071200Z 00000KT 15SM MIFG BKN085 08/08 A3028 RMK AC5 DENSITY ALT 1086FT SLP262,M
CYOD,2024-08-07 13:00,51.80,50.00,93.55,60.00,3.00,0.00,30.29,1026.70,12.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,51.80,CYOD 071300Z 06003KT 12SM SCT090 11/10 A3029 RMK AC4 DENSITY ALT 1473FT SLP267,M
CYOD,2024-08-07 14:00,55.40,48.20,76.66,70.00,7.00,0.00,30.30,1026.90,12.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 071400Z 07007KT 12SM FEW090 13/09 A3030 RMK AC1 DENSITY ALT 1660FT SLP269,M
CYOD,2024-08-07 15:00,57.20,48.20,71.83,110.00,7.00,0.00,30.30,1027.20,12.00,M,FEW,FEW,M,M,9000.00,21000.00,M,M,M,M,M,M,M,M,M,57.20,CYOD 071500Z 11007KT 12SM FEW090 FEW210 14/09 A3030 RMK AC1CI1 DENSITY ALT 1767FT SLP272,M
CYOD,2024-08-07 16:00,60.80,48.20,63.15,80.00,6.00,0.00,30.31,1027.40,12.00,M,FEW,FEW,M,M,5500.00,21000.00,M,M,M,M,M,M,M,M,M,60.80,CYOD 071600Z 08006KT 12SM FEW055 FEW210 16/09 A3031 RMK SC2CI1 DENSITY ALT 2024FT SLP274,M
CYOD,2024-08-07 17:00,62.60,48.20,59.26,100.00,5.00,0.00,30.31,1027.40,7.00,M,FEW,FEW,M,M,5500.00,21000.00,M,M,M,M,M,M,M,M,M,62.60,CYOD 071700Z 10005KT 070V130 7SM FEW055 FEW210 17/09 A3031 RMK SC2CI1 DENSITY ALT 2185FT FU SLP274,M
CYOD,2024-08-07 17:18,64.40,48.20,55.63,70.00,8.00,0.00,30.31,1027.40,6.00,M,FEW,FEW,M,M,5500.00,21000.00,M,M,FU,M,M,M,M,M,M,64.40,CYOD 071718Z 07008KT 6SM FU FEW055 FEW210 18/09 A3031 RMK SC1CI1 DENSITY ALT 2208FT SLP274,M
CYOD,2024-08-07 18:00,64.40,48.20,55.63,90.00,7.00,0.00,30.31,1027.40,6.00,M,FEW,FEW,FEW,M,4000.00,5500.00,21000.00,M,FU,M,M,M,M,M,M,64.40,CYOD 071800Z 09007KT 6SM FU FEW040 FEW055 FEW210 18/09 A3031 RMK CU1SC1CI1 DENSITY ALT 2279FT SLP274,M
CYOD,2024-08-07 18:27,64.40,48.20,55.63,40.00,6.00,0.00,30.31,1027.40,8.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,CYOD 071827Z CCA 04006KT 8SM FEW040 18/09 A3031 RMK CU2 DENSITY ALT 2253FT FU SLP274,M
CYOD,2024-08-07 19:00,66.20,48.20,52.25,50.00,8.00,0.00,30.32,1027.60,8.00,M,SCT,SCT,M,M,4500.00,18000.00,M,M,M,M,M,M,M,M,M,66.20,CYOD 071900Z 05008KT 8SM SCT045 SCT180 19/09 A3032 RMK CU3AC1 DENSITY ALT 2353FT SLP276,M
CYOD,2024-08-07 20:00,66.20,44.60,45.60,40.00,5.00,0.00,30.32,1027.70,10.00,M,FEW,FEW,M,M,5000.00,18000.00,M,M,M,M,M,M,M,M,M,66.20,CYOD 072000Z 04005KT 010V080 10SM FEW050 FEW180 19/07 A3032 RMK CU2AC1 DENSITY ALT 2405FT SLP277,M
CYOD,2024-08-07 21:00,68.00,42.80,40.00,30.00,8.00,0.00,30.32,1027.60,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 072100Z 03008KT 10SM FEW055 20/06 A3032 RMK CU2 DENSITY ALT 2446FT SLP276,M
CYOD,2024-08-07 22:00,68.00,41.00,37.32,50.00,8.00,0.00,30.31,1027.30,10.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 072200Z 05008KT 10SM FEW055 20/05 A3031 RMK CU1 DENSITY ALT 2481FT SLP273,M
CYOD,2024-08-07 23:00,68.00,41.00,37.32,40.00,11.00,0.00,30.31,1027.30,15.00,M,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 072300Z 04011KT 15SM FEW055 20/05 A3031 RMK CU1 DENSITY ALT 2516FT SLP273,M
CYOD,2024-08-08 00:00,68.00,41.00,37.32,60.00,8.00,0.00,30.30,1027.20,15.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 080000Z 06008KT 15SM FEW050 20/05 A3030 RMK CU1 DENSITY ALT 2474FT SLP272,M
CYOD,2024-08-08 01:00,68.00,41.00,37.32,50.00,7.00,0.00,30.30,1026.90,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 080100Z 05007KT 15SM SKC 20/05 A3030 RMK DENSITY ALT 2438FT SLP269,M
CYOD,2024-08-08 02:00,64.40,42.80,45.32,50.00,4.00,0.00,30.30,1027.00,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,CYOD 080200Z 05004KT 15SM SKC 18/06 A3030 RMK DENSITY ALT 2274FT SLP270,M
CYOD,2024-08-08 03:00,60.80,42.80,51.45,90.00,4.00,0.00,30.31,1027.30,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 080300Z 09004KT 15SM FEW250 16/06 A3031 RMK CI2 DENSITY ALT 1969FT SLP273,M
CYOD,2024-08-08 04:00,53.60,44.60,71.45,120.00,4.00,0.00,30.33,1028.00,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 080400Z 12004KT 15SM FEW250 12/07 A3033 RMK CI1 DENSITY ALT 1439FT SLP280,M
CYOD,2024-08-08 05:00,50.00,44.60,81.61,140.00,6.00,0.00,30.34,1028.40,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 080500Z 14006KT 15SM FEW250 10/07 A3034 RMK CI2 DENSITY ALT 1224FT SLP284,M
CYOD,2024-08-08 06:00,48.20,44.60,87.28,170.00,4.00,0.00,30.35,1028.90,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,46.34,CYOD 080600Z 17004KT 15SM FEW250 09/07 A3035 RMK CI1 DENSITY ALT 1089FT SLP289,M
CYOD,2024-08-08 07:00,48.20,44.60,87.28,140.00,2.00,0.00,30.36,1029.00,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,48.20,CYOD 080700Z 14002KT 15SM FEW250 09/07 A3036 RMK CI1 DENSITY ALT 1064FT SLP290,M
CYOD,2024-08-08 08:00,44.60,44.60,100.00,0.00,0.00,0.00,30.36,1029.20,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,44.60,CYOD 080800Z 00000KT 15SM FEW250 07/07 A3036 RMK CI1 DENSITY ALT 811FT SLP292,M
CYOD,2024-08-08 09:00,42.80,41.00,93.30,130.00,2.00,0.00,30.36,1029.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,CYOD 080900Z 13002KT 15SM SKC 06/05 A3036 RMK DENSITY ALT 633FT SLP294,M
CYOD,2024-08-08 10:00,41.00,41.00,100.00,0.00,0.00,0.00,30.37,1029.60,15.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,41.00,CYOD 081000Z 00000KT 15SM MIFG SKC 05/05 A3037 RMK DENSITY ALT 538FT SLP296,M
CYOD,2024-08-08 11:00,41.00,39.20,93.24,0.00,0.00,0.00,30.37,1029.70,15.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,41.00,CYOD 081100Z 00000KT 15SM MIFG SKC 05/04 A3037 RMK DENSITY ALT 456FT SLP297,M
CYOD,2024-08-08 12:00,39.20,37.40,93.19,0.00,0.00,0.00,30.37,1029.90,15.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,39.20,CYOD 081200Z 00000KT 15SM MIFG SKC 04/03 A3037 RMK DENSITY ALT 357FT SLP299,M
CYOD,2024-08-08 13:00,42.80,41.00,93.30,80.00,2.00,0.00,30.38,1030.10,12.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,42.80,CYOD 081300Z 08002KT 12SM MIFG SKC 06/05 A3038 RMK DENSITY ALT 620FT SLP301,M
CYOD,2024-08-08 14:00,50.00,44.60,81.61,110.00,2.00,0.00,30.39,1030.20,12.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 081400Z 11002KT 12SM SKC 10/07 A3039 RMK DENSITY ALT 1118FT SLP302,M
CYOD,2024-08-08 15:00,55.40,46.40,71.64,150.00,2.00,0.00,30.39,1030.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 081500Z 15002KT 15SM SKC 13/08 A3039 RMK DENSITY ALT 1591FT SLP301,M
CYOD,2024-08-08 16:00,60.80,48.20,63.15,140.00,2.00,0.00,30.39,1030.20,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 081600Z 14002KT 15SM FEW250 16/09 A3039 RMK CI1 DENSITY ALT 1940FT SLP302,M
CYOD,2024-08-08 17:00,66.20,44.60,45.60,140.00,5.00,0.00,30.39,1030.30,15.00,M,FEW,FEW,M,M,4500.00,25000.00,M,M,M,M,M,M,M,M,M,66.20,CYOD 081700Z 14005KT 15SM FEW045 FEW250 19/07 A3039 RMK CU1CI1 DENSITY ALT 2222FT SLP303,M
CYOD,2024-08-08 18:00,68.00,44.60,42.85,130.00,6.00,0.00,30.39,1030.20,15.00,M,FEW,FEW,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,68.00,CYOD 081800Z 13006KT 110V170 15SM FEW050 FEW250 20/07 A3039 RMK CU1CI1 DENSITY ALT 2364FT SLP302,M
CYOD,2024-08-08 19:00,68.00,42.80,40.00,100.00,6.00,0.00,30.38,1029.80,15.00,M,FEW,FEW,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,68.00,CYOD 081900Z 10006KT 15SM FEW055 FEW250 20/06 A3038 RMK CU2CI1 DENSITY ALT 2394FT SLP298,M
CYOD,2024-08-08 20:00,68.00,41.00,37.32,20.00,5.00,0.00,30.37,1029.60,15.00,M,SCT,SCT,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,68.00,CYOD 082000Z 02005KT 15SM SCT060 SCT250 20/05 A3037 RMK CU3CI1 DENSITY ALT 2461FT SLP296,M
CYOD,2024-08-08 21:00,69.80,44.60,40.29,10.00,2.00,0.00,30.36,1029.20,15.00,M,SCT,SCT,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,69.80,CYOD 082100Z 01002KT 15SM SCT060 SCT250 21/07 A3036 RMK CU3CI1 DENSITY ALT 2557FT SLP292,M
CYOD,2024-08-08 22:00,71.60,42.80,35.37,0.00,0.00,0.00,30.35,1028.80,15.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,71.60,CYOD 082200Z 00000KT 15SM FEW060 FEW250 22/06 A3035 RMK CU2CI1 DENSITY ALT 2636FT SLP288,M
CYOD,2024-08-08 23:00,71.60,41.00,33.00,120.00,4.00,0.00,30.34,1028.40,15.00,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,71.60,CYOD 082300Z 12004KT 15SM FEW060 FEW250 22/05 A3034 RMK CU1CI1 DENSITY ALT 2714FT SLP284,M
CYOD,2024-08-09 00:00,69.80,44.60,40.29,60.00,8.00,0.00,30.33,1028.10,15.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,69.80,CYOD 090000Z 06008KT 15SM FEW060 21/07 A3033 RMK CU1 DENSITY ALT 2641FT SLP281,M
CYOD,2024-08-09 01:00,69.80,44.60,40.29,70.00,5.00,0.00,30.32,1027.80,15.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,69.80,CYOD 090100Z 07005KT 15SM FEW060 21/07 A3032 RMK CF1 DENSITY ALT 2590FT CF TR SLP278,M
CYOD,2024-08-09 02:00,68.00,44.60,42.85,90.00,2.00,0.00,30.30,1027.10,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 090200Z 09002KT 15SM FEW250 20/07 A3030 RMK CI1 DENSITY ALT 2473FT SLP271,M
CYOD,2024-08-09 03:00,60.80,48.20,63.15,120.00,2.00,0.00,30.31,1027.30,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 090300Z 12002KT 15SM FEW250 16/09 A3031 RMK CI1 DENSITY ALT 2061FT CI TR SLP273,M
CYOD,2024-08-09 04:00,55.40,48.20,76.66,0.00,0.00,0.00,30.31,1027.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,CYOD 090400Z 00000KT 15SM SKC 13/09 A3031 RMK DENSITY ALT 1701FT SLP273,M
CYOD,2024-08-09 05:00,51.80,46.40,81.74,0.00,0.00,0.00,30.31,1027.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,CYOD 090500Z 00000KT 15SM SKC 11/08 A3031 RMK DENSITY ALT 1412FT SLP274,M
CYOD,2024-08-09 06:00,50.00,48.20,93.50,170.00,2.00,0.00,30.31,1027.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 090600Z 17002KT 15SM SKC 10/09 A3031 RMK DENSITY ALT 1252FT SLP274,M
CYOD,2024-08-09 07:00,46.40,46.40,100.00,150.00,5.00,0.00,30.32,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,CYOD 090700Z 15005KT 15SM SKC 08/08 A3032 RMK DENSITY ALT 1038FT SLP277,M
CYOD,2024-08-09 08:00,46.40,46.40,100.00,120.00,2.00,0.00,30.32,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,46.40,CYOD 090800Z 12002KT 15SM MIFG SKC 08/08 A3032 RMK DENSITY ALT 1011FT SLP277,M
CYOD,2024-08-09 09:00,44.60,44.60,100.00,0.00,0.00,0.00,30.32,1027.70,15.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,44.60,CYOD 090900Z 00000KT 15SM MIFG SKC 07/07 A3032 RMK DENSITY ALT 901FT SLP277,M
CYOD,2024-08-09 10:00,42.80,42.80,100.00,0.00,0.00,0.00,30.32,1027.80,15.00,M,CLR,M,M,M,M,M,M,M,MIFG,M,M,M,M,M,M,42.80,CYOD 091000Z 00000KT 15SM MIFG SKC 06/06 A3032 RMK DENSITY ALT 763FT SLP278,M
CYOD,2024-08-09 11:00,42.80,41.00,93.30,30.00,2.00,0.00,30.32,1027.70,15.00,M,FEW,M,M,M,25000.00,M,M,M,MIFG,M,M,M,M,M,M,42.80,CYOD 091100Z 03002KT 15SM MIFG FEW250 06/05 A3032 RMK CI1 DENSITY ALT 650FT SLP277,M
CYOD,2024-08-09 12:00,41.00,41.00,100.00,90.00,2.00,0.00,30.32,1027.70,15.00,M,FEW,M,M,M,25000.00,M,M,M,MIFG,M,M,M,M,M,M,41.00,CYOD 091200Z 09002KT 15SM MIFG FEW250 05/05 A3032 RMK CI1 DENSITY ALT 621FT SLP277,M
CYOD,2024-08-09 13:00,44.60,42.80,93.35,0.00,0.00,0.00,30.32,1027.80,15.00,M,SCT,M,M,M,25000.00,M,M,M,MIFG,M,M,M,M,M,M,44.60,CYOD 091300Z 00000KT 15SM MIFG SCT250 07/06 A3032 RMK CI3 DENSITY ALT 774FT SLP278,M
CYOD,2024-08-09 14:00,51.80,48.20,87.47,0.00,0.00,0.00,30.32,1027.50,15.00,M,SCT,M,M,M,25000.00,M,M,M,MIFG,M,M,M,M,M,M,51.80,CYOD 091400Z 00000KT 15SM MIFG SCT250 11/09 A3032 RMK CI3 DENSITY ALT 1343FT CONTRAILS SLP275,M
CYOD,2024-08-09 15:00,60.80,48.20,63.15,0.00,0.00,0.00,30.32,1027.40,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,CYOD 091500Z 00000KT 15SM FEW250 16/09 A3032 RMK CI1 DENSITY ALT 1956FT SLP274,M
CYOD,2024-08-09 16:00,64.40,46.40,51.98,0.00,0.00,0.00,30.31,1027.20,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.40,CYOD 091600Z 00000KT 15SM SCT250 18/08 A3031 RMK CI4 DENSITY ALT 2275FT SLP272,M
CYOD,2024-08-09 17:00,68.00,44.60,42.85,0.00,0.00,0.00,30.31,1027.20,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 091700Z 00000KT 15SM SCT250 20/07 A3031 RMK CI3 DENSITY ALT 2534FT SLP272,M
CYOD,2024-08-09 18:00,69.80,44.60,40.29,160.00,6.00,0.00,30.30,1027.00,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,69.80,CYOD 091800Z 16006KT 15SM SCT250 21/07 A3030 RMK CI3 DENSITY ALT 2676FT SLP270,M
CYOD,2024-08-09 19:00,71.60,44.60,37.89,160.00,8.00,0.00,30.30,1026.70,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,71.60,CYOD 091900Z 16008KT 15SM FEW250 22/07 A3030 RMK CI1 DENSITY ALT 2748FT SLP267,M
CYOD,2024-08-09 20:00,71.60,44.60,37.89,100.00,4.00,0.00,30.28,1026.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,CYOD 092000Z 10004KT 15SM SKC 22/07 A3028 RMK DENSITY ALT 2797FT SLP263,M
CYOD,2024-08-09 21:00,73.40,46.40,38.18,150.00,6.00,0.00,30.26,1025.60,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,73.40,CYOD 092100Z 15006KT 15SM FEW250 23/08 A3026 RMK CI1 DENSITY ALT 2924FT SLP256,M
CYOD,2024-08-09 22:00,73.40,44.60,35.66,100.00,4.00,0.00,30.24,1025.00,12.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,CYOD 092200Z 10004KT 12SM SKC 23/07 A3024 RMK DENSITY ALT 2952FT FU SLP250,M
